Year,TRIFD,FRS_ID,Facility_Name,Street_Address,City,County,State,ZIP,Latitude,Longitude,Horizontal_Datum,Parent_Co_Name,Standard_Parent_Co_Name,Federal_Facilty,Industry_Sector_Code,Industry_Sector,Doc_Ctrl_Num,Chemical,Elemental_Metal_Included,Clean_air_act_chemical,Classification,Metal,Metal_Category,Carcinogen,Unit_of_measure,Fugitive_air,Stack_air,Water,Underground,Underground_CL_I,Underground_C_II-V,LANDFILLS,RCRA_C_Landfills,Other_Landfills,Surface_Impndmt,RCRA_Surface_IM,Other_Surface_I,Other_Disposal,On_Site_Release_Total,POTW_Total_Transfers,Off_Site_Release_Total,Off_Site_Recycled_Total,Off_Site_Energy_Recovery_T,Off_Site_Treated_Total,Unclassified,Total_Transfer,Total_Releases,Releases
1987,79760SHLLLSOUTH,1.10064E+11,EQUILON ENTERPRISES LLC ODESSA TERMINAL,2700 S GRANDVIEW,ODESSA,ECTOR,TX,79766,31.818007,-102.323219,NAD83,MAGELLAN LP,,NO,324,Petroleum,1.38701E+12,Lead,NO,NO,PBT,YES,Elemental metals,YES,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,250,0
1987,77592MCCHMINDUS,1.10025E+11,BP CHEMICAL CO  DOCKS DIV,INDUSTRIAL CANAL RD,TEXAS CITY,GALVESTON,TX,77592,29.364944,-94.904639,NAD83,BP AMERICA INC,,NO,324,Petroleum,1.38701E+12,Ethylbenzene,NO,YES,TRI,NO,Non_Metal,YES,Pounds,170,240,0,0,0,0,0,0,0,0,0,0,0,410,0,0,0,0,0,0,0,410,0
1987,77640CHVRNENDOF,1.10019E+11,CHEVRON PORT ARTHUR LUBRICANTS PLANT,END OF W 7TH ST,PORT ARTHUR,JEFFERSON,TX,77640,29.842715,-93.962671,NAD83,CHEVRON CORP,CHEVRON CORP,NO,324,Petroleum,1.38701E+12,Toluene,NO,YES,TRI,NO,Non_Metal,NO,Pounds,64000,100000,0,0,0,0,18000,0,0,0,0,0,0,182000,0,86,0,0,0,0,86,182086,0
1987,77586HCHST11807,1.10064E+11,CELANESE LTD BAYPORT TERMINAL,11807 PORT RD,SEABROOK,HARRIS,TX,77586,29.60401,-95.02457,NAD83,CELANESE AMERICAS CORP,,NO,4246,Chemical Wholesalers,1.38701E+12,Butyraldehyde,NO,NO,TRI,NO,Non_Metal,NO,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0
1987,79604GNRLD300WA,1.10001E+11,LOCKHEED MARTIN ABILENE FACILITY,300 WALL ST,ABILENE,TAYLOR,TX,79603,32.4566,-99.79412,NAD83,LOCKHEED MARTIN CORP,,NO,332,Fabricated Metals,1.38701E+12,Trichloroethylene,NO,YES,TRI,NO,Non_Metal,YES,Pounds,23000,0,0,0,0,0,0,0,0,0,0,0,0,23000,0,750,0,0,0,0,750,23750,0
1987,78409CHMPL7350I,1.10071E+11,CITGO REFINING & CHEMICALS CO LP-WEST PLANT,7350 INTERSTATE HWY 37,CORPUS CHRISTI,NUECES,TX,78409,27.8103,-97.49828,NAD83,PDV HOLDING INC.,PDV HOLDING INC,NO,324,Petroleum,1.38701E+12,Sodium hydroxide (solution),NO,NO,TRI,NO,Non_Metal,NO,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29000,0,0,0,0,29000,29000,0
1987,76503RLPHW10501,1.1E+11,WILSONART LLC TEMPLE NORTH,10501 NW HK DODGEN LOOP,TEMPLE,BELL,TX,76504,31.097156,-97.365466,NAD83,CLAYTON DUBILIER & RICE LLC,CLAYTON DUBILIER & RICE LLC,NO,326,Plastics and Rubber,1.38701E+12,Methanol,NO,YES,TRI,NO,Non_Metal,NO,Pounds,9160,314,0,0,0,0,0,0,0,0,0,0,0,9474,0,0,0,0,11502,0,11502,9474,0
1987,78362DPNTCHIGHW,1.10001E+11,THE CHEMOURS CO,HWY 361,GREGORY,SAN PATRICIO,TX,78359,27.875556,-97.244722,NAD83,THE CHEMOURS CO,THE CHEMOURS CO,NO,325,Chemicals,1.38701E+12,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,Non_Metal,NO,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5089,0,0,0,0,5089,5093,0
1987,76567LMNMCSANDO,1.10008E+11,ALCOA INC,FM 1786 OFF RT 79,ROCKDALE,MILAM,TX,76567,30.574194,-97.049361,NAD83,ALCOA INC,ALCOA INC,NO,331,Primary Metals,1.38701E+12,"1,1,1-Trichloroethane",NO,YES,TRI,NO,Non_Metal,NO,Pounds,2000,38000,0,0,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,500,0,500,40000,0
1987,77437LCMPL703GL,1.10042E+11,BON L CAMPO LP,902 GLADYS ST RTE 3,EL CAMPO,WHARTON,TX,77437,29.182646,-96.281769,NAD83,TREDEGAR CORP,,NO,331,Primary Metals,1.38701E+12,Copper,NO,NO,TRI,YES,Elemental metals,NO,Pounds,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0
1987,75006SGSTH1310E,1.10017E+11,ST MICROELECTRONICS INC.,1310 ELECTRONICS DR,CARROLLTON,DALLAS,TX,750065039,32.944137,-96.91612,NAD83,ST MICROELECTRONICS NV,,NO,334,Computers and Electronic Products,1.38701E+12,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,Non_Metal,NO,Pounds,250,750,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,0
1987,78223HWLLH7811S,1.1E+11,THE SAN ANTONIO REFINERY LLC,7811 S PRESA ST,SAN ANTONIO,BEXAR,TX,78223,29.3476,-98.4603,NAD83,ALLEGIANCE REFINING LLC,ALLEGIANCE REFINING LLC,NO,324,Petroleum,1.38701E+12,Toluene,NO,YES,TRI,NO,Non_Metal,NO,Pounds,2700,27800,0,0,0,0,0,0,0,0,0,0,0,30500,250,500,0,0,250,0,750,31000,0
1987,75239CCDNT8800S,1.10002E+11,OCCIDENTAL CHEMICAL CORP,8800 S CENTRAL EXPRESSWAY,DALLAS,DALLAS,TX,75239,32.69386,-96.74142,NAD83,OCCIDENTAL PETROLEUM CORP,,NO,325,Chemicals,1.38701E+12,Sodium hydroxide (solution),NO,NO,TRI,NO,Non_Metal,NO,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,77631DPNTSFARMR,1.10018E+11,DOW SABINE RIVER OPERATIONS,FARM RD 1006,ORANGE,ORANGE,TX,77630,30.054796,-93.753863,NAD83,NA,DOW INC,NO,325,Chemicals,1.387E+12,Cyclohexane,NO,NO,TRI,NO,Non_Metal,NO,Pounds,21177,194119,0,118530,0,0,0,0,0,0,0,0,0,333826,0,0,0,0,1568,0,1568,333826,0
1987,79363CPTLF3MILE,1.10007E+11,CAPITAL FNDY INC,RTE 1,SHALLOWATER,LUBBOCK,TX,79363,33.741837,-102.046735,NAD83,NA,,NO,331,Primary Metals,1.38701E+12,Copper,NO,NO,TRI,YES,Elemental metals,NO,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,79760SHLLLSOUTH,1.10064E+11,EQUILON ENTERPRISES LLC ODESSA TERMINAL,2700 S GRANDVIEW,ODESSA,ECTOR,TX,79766,31.818007,-102.323219,NAD83,MAGELLAN LP,,NO,324,Petroleum,1.38701E+12,Aluminum oxide (fibrous forms),NO,NO,TRI,NO,Metals with qualifiers,NO,Pounds,0,89000,0,0,0,0,81600,0,0,0,0,0,0,716600,0,81600,0,0,0,0,81600,798200,0
1987,75607TXSSTOFFHI,1.10001E+11,EASTMAN CHEMICAL CO TEXAS OPERATIONS,300 KODAK BLVD,LONGVIEW,HARRISON,TX,75602,32.438056,-94.69,NAD83,EASTMAN CHEMICAL CO,EASTMAN CHEMICAL CO,NO,325,Chemicals,1.38701E+12,2-Ethoxyethanol,NO,YES,TRI,NO,Non_Metal,NO,Pounds,11000,3300,0,0,0,0,0,0,0,0,0,0,0,14300,0,0,0,0,0,0,0,14300,0
1987,77541SCHNC702FM,1.1E+11,SI GROUP INC,702 FM 523,FREEPORT,BRAZORIA,TX,77541,28.9744,-95.34453,NAD83,SI GROUP INC,SI GROUP INC,NO,325,Chemicals,1.38701E+12,Phenol,NO,YES,TRI,NO,Non_Metal,NO,Pounds,12346,4092,250,0,0,0,0,0,0,0,0,0,0,16688,0,0,0,0,39650,21324,60974,16688,0
1987,79066HCHSTFIVEM,1.10001E+11,CELANESE LTD,US HWY 60 5 MILES W OF PAMPA,PAMPA,GRAY,TX,79065,35.483889,-101.048889,NAD83,CELANESE CORP,,NO,325,Chemicals,1.38701E+12,Cobalt,NO,YES,TRI,YES,Elemental metals,YES,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,78071DMNDS301LE,1.1E+11,VALERO THREE RIVERS REFINERY,301 LEROY ST,THREE RIVERS,LIVE OAK,TX,78071,28.456667,-98.190277,NAD83,VALERO ENERGY CORP,VALERO ENERGY CORP,NO,324,Petroleum,1.38701E+12,Cyclohexane,NO,NO,TRI,NO,Non_Metal,NO,Pounds,2500,370,0,0,0,0,0,0,0,0,0,0,0,2872,0,1,0,0,1,0,2,2873,0
1987,77640CHVRNENDOF,1.10019E+11,CHEVRON PORT ARTHUR LUBRICANTS PLANT,END OF W 7TH ST,PORT ARTHUR,JEFFERSON,TX,77640,29.842715,-93.962671,NAD83,CHEVRON CORP,CHEVRON CORP,NO,324,Petroleum,1.38701E+12,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,YES,TRI,NO,Non_Metal,NO,Pounds,0,18000,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,18000,0
1987,77571DPNTL12501,1.1E+11,LAPORTE RAIL & TERMINAL LLC,12501 STRANG RD,LA PORTE,HARRIS,TX,77571,29.700264,-95.036967,NAD83,NA,LAPORTE RAIL & TERMINAL LLC,NO,325,Chemicals,1.387E+12,Methyl methacrylate,NO,YES,TRI,NO,Non_Metal,NO,Pounds,230,3600,0,1300,0,0,0,0,0,0,0,0,0,5130,0,0,0,0,0,0,0,5130,0
1987,76067TWSHK201GA,1.10001E+11,POLYMER ADHESIVE LLC,501 GARRETT MORRIS PKWY,MINERAL WELLS,PALO PINTO,TX,76067,32.80712,-98.08278,NAD83,POLYMER ADHESIVES HOLDING LLC,POLYMER ADHESIVES HOLDING LLC,NO,332,Fabricated Metals,1.38701E+12,Ammonia,NO,NO,TRI,NO,Non_Metal,NO,Pounds,250,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,250,0
1987,79604RDRFNNORTH,1.10001E+11,DELEK LOGISTICS OPERATING LLC,8050 PRIVATE RD 314,ABILENE,JONES,TX,79601,32.546651,-99.773424,NAD83,DELEK US HOLDINGS INC,DELEK US HOLDINGS INC,NO,4247,Petroleum Bulk Terminals,1.38701E+12,Ethylbenzene,NO,YES,TRI,NO,Non_Metal,YES,Pounds,3698,250,0,0,0,0,0,0,0,0,0,0,0,3948,0,0,0,0,0,0,0,3948,0
1987,75455MSTRC1106I,1.1E+11,MASTERCRAFT INDUSTRIES CO LP,1106 INDUSTRIAL RD,MOUNT PLEASANT,TITUS,TX,75455,33.16669,-94.96396,NAD83,MASTERCRAFT INDUSTRIES,,NO,321,Wood Products,1.38701E+12,Methyl ethyl ketone,NO,NO,TRI,NO,Non_Metal,NO,Pounds,0,4500,0,0,0,0,0,0,0,0,0,0,0,4500,0,0,0,0,0,0,0,4500,0
1987,77507CMRCS5757U,1.1E+11,SYNGENTA CROP PROTECTION - BAY PORT SITE,5757 UNDERWOOD RD,PASADENA,HARRIS,TX,77507,29.62558,-95.08701,NAD83,SYNGENTA AG,,NO,325,Chemicals,1.38701E+12,Methanol,NO,YES,TRI,NO,Non_Metal,NO,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,77651TXCCHHWY36,1.10001E+11,HUNTSMAN PETROCHEMICAL LLC PORT NECHES FACILITY,6001 HWY 366,PORT NECHES,JEFFERSON,TX,77651,29.972738,-93.94853,NAD83,HUNTSMAN INTERNATIONAL LLC,INDORAMA VENTURES USA HOLDINGS LP,NO,325,Chemicals,1.38701E+12,Ethylene glycol,NO,YES,TRI,NO,Non_Metal,NO,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,22000,0,42026,0,0,0,0,42026,64026,0
1987,77651TXCCHHWY36,1.10001E+11,HUNTSMAN PETROCHEMICAL LLC PORT NECHES FACILITY,6001 HWY 366,PORT NECHES,JEFFERSON,TX,77651,29.972738,-93.94853,NAD83,HUNTSMAN INTERNATIONAL LLC,INDORAMA VENTURES USA HOLDINGS LP,NO,325,Chemicals,1.38701E+12,Ethylene oxide,NO,YES,TRI,NO,Non_Metal,YES,Pounds,160000,1100,2000,0,0,0,0,0,0,0,0,0,0,164040,0,1760,0,0,0,0,1760,165800,0
1987,77590MCLCM24015,1.10028E+11,BP AMOCO CHEMICAL COMPANY,2800 FM 519 EAST,TEXAS CITY,GALVESTON,TX,77590,29.361045,-94.930351,NAD83,BP PRODUCTS N.A. INC,BP PRODUCTS NORTH AMERICA INC,NO,325,Chemicals,1.38701E+12,Benzene,NO,YES,TRI,NO,Non_Metal,YES,Pounds,70000,10000,25,0,0,0,0,0,0,0,0,0,0,80025,15000,0,700,0,15000,0,15700,80025,0
1987,77437LCMPL703GL,1.10042E+11,BON L CAMPO LP,902 GLADYS ST RTE 3,EL CAMPO,WHARTON,TX,77437,29.182646,-96.281769,NAD83,TREDEGAR CORP,,NO,331,Primary Metals,1.38701E+12,Hexachloroethane,NO,YES,TRI,NO,Non_Metal,YES,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,76567LMNMCSANDO,1.10008E+11,ALCOA INC,FM 1786 OFF RT 79,ROCKDALE,MILAM,TX,76567,30.574194,-97.049361,NAD83,ALCOA INC,ALCOA INC,NO,331,Primary Metals,1.38701E+12,Copper,NO,NO,TRI,YES,Elemental metals,NO,Pounds,250,750,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,0
1987,77501THYLC1000N,1.1007E+11,ETHYL CORP,1000 N. SOUTH STREET,PASADENA,HARRIS,TX,77503,29.734056,-95.17,NAD83,ETHYL CORP,NEWMARKET CORP,NO,325,Chemicals,1.38701E+12,Aluminum (fume or dust),NO,NO,TRI,NO,Metals with qualifiers,NO,Pounds,0,35000,0,0,0,0,0,0,0,0,0,0,0,35000,0,0,0,0,0,0,0,35000,0
1987,76712MMMRS1001T,1.1E+11,MARS WRIGLEY CONFECTIONERY US LLC,1001 TEXAS CENTRAL PKWY,WACO,MCLENNAN,TX,76712,31.493056,-97.198889,NAD83,NA,MARS INC,NO,311,Food,1.38701E+12,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,Non_Metal,NO,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,2000,0,0,25000,0,27000,2000,0
1987,77586HCHST11807,1.10064E+11,CELANESE LTD BAYPORT TERMINAL,11807 PORT RD,SEABROOK,HARRIS,TX,77586,29.60401,-95.02457,NAD83,CELANESE AMERICAS CORP,,NO,325,Chemicals,1.38701E+12,Methyl methacrylate,NO,YES,TRI,NO,Non_Metal,NO,Pounds,29,0,0,0,0,0,0,0,0,0,0,0,0,29,0,9,0,0,0,0,9,38,0
1987,77572THDWCBATTL,1.1E+11,LA PORTE_THE DOW CHEMICAL CO,550 INDEPENDENCE PKWY S,LA PORTE,HARRIS,TX,77571,29.711811,-95.082657,NAD83,DOW INC,DOW INC,NO,325,Chemicals,1.38701E+12,"1,1,1-Trichloroethane",NO,YES,TRI,NO,Non_Metal,NO,Pounds,4600,860,0,0,0,0,0,0,0,0,0,0,0,5460,0,0,0,0,44000,0,44000,5460,0
1987,75041SHRWN2802W,1.1E+11,SHERWIN-WILLIAMS CO,2802 W MILLER RD,GARLAND,DALLAS,TX,75041,32.89439,-96.66951,NAD83,THE SHERWIN-WILLIAMS CO,THE SHERWIN-WILLIAMS CO,NO,325,Chemicals,1.38701E+12,Ethylbenzene,NO,YES,TRI,NO,Non_Metal,YES,Pounds,5300,250,0,0,0,0,0,0,0,0,0,0,0,5550,250,850,270,0,250,0,1370,6400,0
1987,77592STRLN201BA,1.1E+11,INEOS ACETYLS CHEMICALS TEXAS CITY,201 BAY ST S,TEXAS CITY,GALVESTON,TX,77590,29.380301,-94.894036,NAD83,NA,INEOS US PETROCHEM LLC,NO,325,Chemicals,1.38701E+12,Acrylonitrile,NO,YES,TRI,NO,Non_Metal,YES,Pounds,65000,39000,0,41000,0,0,0,0,0,0,0,0,0,145000,0,250,0,0,0,0,250,145250,0
1987,75041SHRWN2802W,1.1E+11,SHERWIN-WILLIAMS CO,2802 W MILLER RD,GARLAND,DALLAS,TX,75041,32.89439,-96.66951,NAD83,THE SHERWIN-WILLIAMS CO,THE SHERWIN-WILLIAMS CO,NO,325,Chemicals,1.38701E+12,Methanol,NO,YES,TRI,NO,Non_Metal,NO,Pounds,2800,0,0,0,0,0,0,0,0,0,0,0,0,2800,510,0,1000,0,510,0,1510,2800,0
1987,77631DPNTSFARMR,1.10018E+11,DOW SABINE RIVER OPERATIONS,FARM RD 1006,ORANGE,ORANGE,TX,77630,30.054796,-93.753863,NAD83,NA,DOW INC,NO,325,Chemicals,1.387E+12,Ethylene,NO,NO,TRI,NO,Non_Metal,NO,Pounds,68314,750000,0,0,0,0,0,0,0,0,0,0,0,818314,0,0,0,0,14814,0,14814,818314,0
1987,75702BNRPC2410N,1.1E+11,BONAR PACKAGING INCORPORATED,2410 N LYNDON STREET,TYLER,SMITH,TX,757022539,32.37414,-95.27782,NAD83,LOW & BONAR,,NO,326,Plastics and Rubber,1.38701E+12,n-Butyl alcohol,NO,NO,TRI,NO,Non_Metal,NO,Pounds,0,110000,0,0,0,0,0,0,0,0,0,0,0,110000,0,13000,0,0,28000,0,41000,123000,0
1987,75006THGLD1900J,1.1E+11,PPG ARCHITECTURAL COATINGS,1900 N JOSEY LN,CARROLLTON,DALLAS,TX,75006,32.94114,-96.89052,NAD83,PPG INDUSTRIES INC,PPG INDUSTRIES INC,NO,325,Chemicals,1.38701E+12,Lead compounds,NO,YES,PBT,YES,Metal complound categories,NO,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,250,250,0
1987,76567LMNMCSANDO,1.10008E+11,ALCOA INC,FM 1786 OFF RT 79,ROCKDALE,MILAM,TX,76567,30.574194,-97.049361,NAD83,ALCOA INC,ALCOA INC,NO,331,Primary Metals,1.38701E+12,Manganese,NO,YES,TRI,YES,Elemental metals,NO,Pounds,250,2400,0,0,0,0,0,0,0,0,0,0,0,2650,0,0,0,0,0,0,0,2650,0
1987,77506PHLLP1400J,1.1E+11,CHEVRON PHILLIPS CHEMICAL CO - PASADENA PLASTICS COMPLEX,1400 JEFFERSON RD,PASADENA,HARRIS,TX,77506,29.731,-95.189,NAD83,CHEVRON PHILLIPS CHEMICAL CO LLC,CHEVRON PHILLIPS CHEMICAL CO LLC,NO,325,Chemicals,1.38701E+12,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,YES,TRI,NO,Non_Metal,NO,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,79925TNKTY9050V,1.10001E+11,HASBRO INC,9050 VISCOUNT BLVD,EL PASO,EL PASO,TX,79925,31.773662,-106.36912,NAD83,HASBRO INC,,NO,339,Miscellaneous Manufacturing,1.38701E+12,Toluene,NO,YES,TRI,NO,Non_Metal,NO,Pounds,0,16400,0,0,0,0,0,0,0,0,0,0,0,16400,0,0,0,0,0,0,0,16400,0
1987,77640CHVRNENDOF,1.10019E+11,CHEVRON PORT ARTHUR LUBRICANTS PLANT,END OF W 7TH ST,PORT ARTHUR,JEFFERSON,TX,77640,29.842715,-93.962671,NAD83,CHEVRON CORP,CHEVRON CORP,NO,324,Petroleum,1.38701E+12,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,Non_Metal,NO,Pounds,250,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,250,0
1987,75505LNSTRHWY82,1.10017E+11,DAY & ZIMMERMANN LONE STAR LLC,HWY 82 W,TEXARKANA,BOWIE,TX,75501,33.433226,-94.279098,NAD83,NA,NA,NO,332,Fabricated Metals,1.38701E+12,Nitric acid,NO,NO,TRI,NO,Non_Metal,NO,Pounds,250,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,250,0
1987,75239SHLND8201S,1.1E+11,VERSUM MATERIALS US LLC,8201 S CENTRAL EXPRESSWAY,DALLAS,DALLAS,TX,75241,32.706947,-96.749753,NAD83,VERSUM MATERIALS INC,EMD HOLDING CORP,NO,325,Chemicals,1.38701E+12,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,Non_Metal,NO,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,77592STRLN201BA,1.1E+11,INEOS ACETYLS CHEMICALS TEXAS CITY,201 BAY ST S,TEXAS CITY,GALVESTON,TX,77590,29.380301,-94.894036,NAD83,NA,INEOS US PETROCHEM LLC,NO,325,Chemicals,1.38701E+12,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,YES,TRI,NO,Non_Metal,NO,Pounds,37000,750,0,0,0,0,0,0,0,0,0,0,0,37750,0,0,0,0,0,0,0,37750,0
1987,75040SCHLL3001K,1.10002E+11,SCHOLLE CORP,3001 KINGSLEY RD,GARLAND,DALLAS,TX,750402314,32.87894,-96.67642,NAD83,NA,,NO,326,Plastics and Rubber,1.38701E+12,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,Non_Metal,NO,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,77705LNCRP1400O,1.1E+11,CHEMTRADE REFINERY SERVICES INC.,1400 OLIN RD,BEAUMONT,JEFFERSON,TX,77705,30.046389,-94.068889,NAD83,CHEMTRADE HOLDCO US INC,CHEMTRADE HOLDCO US INC,NO,325,Chemicals,1.38701E+12,Sodium hydroxide (solution),NO,NO,TRI,NO,Non_Metal,NO,Pounds,0,250,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,250,0
1987,75455MSTRC1106I,1.1E+11,MASTERCRAFT INDUSTRIES CO LP,1106 INDUSTRIAL RD,MOUNT PLEASANT,TITUS,TX,75455,33.16669,-94.96396,NAD83,MASTERCRAFT INDUSTRIES,,NO,321,Wood Products,1.38701E+12,Toluene,NO,YES,TRI,NO,Non_Metal,NO,Pounds,0,17000,0,0,0,0,0,0,0,0,0,0,0,17000,0,0,0,0,0,0,0,17000,0
1987,77536SLTXP1230B,1.10039E+11,INEOS BATTLEGROUND MANUFACTURING COMPLEX,"1230 INDEPENDENCE PARKWAY, SOUTH",LA PORTE,HARRIS,TX,77571,29.718368,-95.08583,NAD83,INEOS USA LLC,INEOS USA LLC,NO,325,Chemicals,1.38701E+12,Sodium sulfate (solution),NO,NO,TRI,NO,Non_Metal,NO,Pounds,0,0,2500000,0,0,0,0,0,0,0,0,0,0,2500000,0,0,0,0,0,0,0,2500000,0
1987,79721FNLNDIS20E,1.10013E+11,ALON USA-BIG SPRING REFINERY,200 REFINERY ROAD - IH 20 AT REFINERY ROAD,BIG SPRING,HOWARD,TX,79720,32.269104,-101.417673,NAD83,DELEK US HOLDINGS INC,DELEK US HOLDINGS INC,NO,324,Petroleum,1.38701E+12,Ammonia,NO,NO,TRI,NO,Non_Metal,NO,Pounds,0,420000,0,0,0,0,0,0,0,0,0,0,0,420000,0,0,0,0,0,0,0,420000,0
1987,77530LYNDL8280S,1.1E+11,EQUISTAR CHEMICALS,8280 SHELDON RD,CHANNELVIEW,HARRIS,TX,775300777,29.8308,-95.1164,NAD83,LYONDELLBASELL INDUSTRIES,,NO,325,Chemicals,1.38701E+12,Acetone,NO,NO,TRI,NO,Non_Metal,NO,Pounds,11000,4400,17000,0,0,0,0,0,0,0,0,0,0,32400,0,0,0,0,0,0,0,32400,0
1987,77536SHLLLHIGHW,1.10031E+11,SHELL CHEMICAL LP,5900 HWY 225 EAST,DEER PARK,HARRIS,TX,77536,29.722222,-95.126944,NAD83,SHELL PETROLEUM INC,SHELL PETROLEUM INC,NO,324,Petroleum,1.38701E+12,Chlorine,NO,YES,TRI,NO,Non_Metal,NO,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,77007ZRCKN1705N,1.1E+11,TEXAS TILE MANUFACTURING LLC,1705 OLIVER ST,HOUSTON,HARRIS,TX,77007,29.7745,-95.3873,NAD83,NA,NA,NO,326,Plastics and Rubber,1.38701E+12,Butyl benzyl phthalate,NO,NO,TRI,NO,Non_Metal,NO,Pounds,0,1100,250,0,0,0,0,0,0,0,0,0,250,1600,0,0,0,0,0,0,0,1600,0
1987,78071DMNDS301LE,1.1E+11,VALERO THREE RIVERS REFINERY,301 LEROY ST,THREE RIVERS,LIVE OAK,TX,78071,28.456667,-98.190277,NAD83,VALERO ENERGY CORP,VALERO ENERGY CORP,NO,324,Petroleum,1.38701E+12,"1,2-Dibromoethane",NO,YES,TRI,NO,Non_Metal,YES,Pounds,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,2,4,0
1987,76354MRNFB1004A,1.1E+11,NOV FIBER GLASS SYSTEMS-BURKBURNETT,1004 AMERON RD,BURKBURNETT,WICHITA,TX,76354,34.07037,-98.5679,NAD83,NATIONAL OILWELL VARCO LP,NATIONAL OILWELL VARCO LP,NO,326,Plastics and Rubber,1.38701E+12,n-Dioctyl phthalate,NO,NO,TRI,NO,Non_Metal,NO,Pounds,0,223,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,223,0
1987,77640TXCRFNORTH,1.1E+11,MOTIVA-PORT ARTHUR REFINERY,2555 SAVANNAH AVE,PORT ARTHUR,JEFFERSON,TX,77640,29.883333,-93.958333,NAD83,ARAMCO SERVICES CO,ARAMCO SERVICES CO,NO,324,Petroleum,1.38701E+12,Toluene,NO,YES,TRI,NO,Non_Metal,NO,Pounds,335000,79100,250,0,0,0,0,0,0,0,0,0,0,414350,0,0,0,0,0,0,0,414350,0
1987,79086DMNDSSTARR,1.1E+11,DIAMOND SHAMROCK REFINING CO LP,6701 FM 119,SUNRAY,MOORE,TX,79086,35.951944,-101.873889,NAD83,VALERO ENERGY CORP,VALERO ENERGY CORP,NO,324,Petroleum,1.38701E+12,Ammonia,NO,NO,TRI,NO,Non_Metal,NO,Pounds,94000,0,0,110000,0,0,0,0,0,0,0,0,0,204003,0,0,0,0,0,0,0,204003,0
