1. YEAR,2. TRIFD,3. FRS_ID,4. FACILITY_NAME,5. STREET_ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT_CO_NAME,16. PARENT CO DB NUM,17. STANDARD_PARENT_CO_NAME,18. FOREIGN PARENT CO NAME,19. FOREIGN PARENT CO DB NUM,20. STANDARD FOREIGN PARENT CO NAME,21. FEDERAL FACILITY,22. INDUSTRY_SECTOR_CODE,23. INDUSTRY SECTOR,24. PRIMARY SIC,25. SIC 2,26. SIC 3,27. SIC 4,28. SIC 5,29. SIC 6,30. PRIMARY NAICS,31. NAICS 2,32. NAICS 3,33. NAICS 4,34. NAICS 5,35. NAICS 6,36. DOC_CTRL_NUM,37. CHEMICAL,38. ELEMENTAL METAL INCLUDED,39. TRI CHEMICAL/COMPOUND ID,40. CAS#,41. SRS ID,42. CLEAN AIR ACT CHEMICAL,43. CLASSIFICATION,44. METAL,45. METAL CATEGORY,46. CARCINOGEN,47. PBT,48. PFAS,49. FORM TYPE,50. UNIT OF MEASURE,51. 5.1 - FUGITIVE AIR,52. 5.2 - STACK AIR,53. 5.3 - WATER,54. 5.4 - UNDERGROUND,55. 5.4.1 - UNDERGROUND CL I,56. 5.4.2 - UNDERGROUND C II-V,57. 5.5.1 - LANDFILLS,58. 5.5.1A - RCRA C LANDFILL,59. 5.5.1B - OTHER LANDFILLS,60. 5.5.2 - LAND TREATMENT,61. 5.5.3 - SURFACE IMPNDMNT,62. 5.5.3A - RCRA SURFACE IM,63. 5.5.3B - OTHER SURFACE I,64. 5.5.4 - OTHER DISPOSAL,65. ON-SITE RELEASE TOTAL,66. 6.1 - POTW - TRNS RLSE,67. 6.1 - POTW - TRNS TRT,68. POTW - TOTAL TRANSFERS,69. 6.2 - M10,70. 6.2 - M41,71. 6.2 - M62,72. 6.2 - M40 METAL,73. 6.2 - M61 METAL,74. 6.2 - M71,75. 6.2 - M81,76. 6.2 - M82,77. 6.2 - M72,78. 6.2 - M63,79. 6.2 - M66,80. 6.2 - M67,81. 6.2 - M64,82. 6.2 - M65,83. 6.2 - M73,84. 6.2 - M79,85. 6.2 - M90,86. 6.2 - M94,87. 6.2 - M99,88. OFF-SITE RELEASE TOTAL,89. 6.2 - M20,90. 6.2 - M24,91. 6.2 - M26,92. 6.2 - M28,93. 6.2 - M93,94. OFF-SITE RECYCLED TOTAL,95. 6.2 - M56,96. 6.2 - M92,97. OFF-SITE ENERGY RECOVERY T,98. 6.2 - M40 NON-METAL,99. 6.2 - M50,100. 6.2 - M54,101. 6.2 - M61 NON-METAL,102. 6.2 - M69,103. 6.2 - M95,104. OFF-SITE TREATED TOTAL,105. 6.2 - UNCLASSIFIED,106. 6.2 - TOTAL TRANSFER,107. TOTAL RELEASES,108. 8.1 - RELEASES,109. 8.1A - ON-SITE CONTAINED,110. 8.1B - ON-SITE OTHER,111. 8.1C - OFF-SITE CONTAIN,112. 8.1D - OFF-SITE OTHER R,113. 8.2 - ENERGY RECOVER ON,114. 8.3 - ENERGY RECOVER OF,115. 8.4 - RECYCLING ON SITE,116. 8.5 - RECYCLING OFF SIT,117. 8.6 - TREATMENT ON SITE,118. 8.7 - TREATMENT OFF SITE,119. PRODUCTION WSTE (8.1-8.7),120. 8.8 - ONE-TIME RELEASE,121. PROD_RATIO_OR_ ACTIVITY,122. 8.9 - PRODUCTION RATIO
1987,77478CNTNN12910,1.1E+11,CROWN BEVERAGE PACKAGING,12910 JESS PIRTLE BLVD,SUGAR LAND,FORT BEND,TX,77478,,,29.63726,-95.61196,NAD83,CROWN HOLDINGS INC,002282341,CROWN HOLDINGS INC,1.1E+11,NA,,NO,332,Fabricated Metals,3411,,,,,,332431,,,,,,1.38701E+12,n-Butyl alcohol,NO,0000071363,71-36-3,4739,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,15000,140000,0,0,0,0,0,0,0,0,0,0,0,0,155000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,750,0,750,155000,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77522XXNBY2800D,1.10001E+11,EXXONMOBIL REFINING & SUPPLY BAYTOWN REFINERY (PART),2800 DECKER DR,BAYTOWN,HARRIS,TX,775202099,,,29.739444,-95.006944,NAD83,EXXON MOBIL CORP,001213214,EXXON MOBIL CORP,1.10001E+11,,,NO,324,Petroleum,2911,5171,NA,,,,324110,,,,,,1.38701E+12,Methanol,NO,0000067561,67-56-1,4283,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,16000,0,0,0,0,0,0,0,0,0,0,0,0,14000,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,78407MRCNC3800B,1.10005E+11,AMERICAN CHROME & CHEMICALS INC,3800 BUDDY LAWRENCE DR,CORPUS CHRISTI,NUECES,TX,78407,,,27.814167,-97.433333,NAD83,YILDIRIM GROUP,NA,YILDIRIM GROUP,1.10005E+11,NA,,NO,325,Chemicals,2810,2816,,,,,325181,,,,,,1.38701E+12,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,N090,N090,649475,YES,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,250,15000,250,0,0,0,11527813,0,0,0,0,0,0,0,11543313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214400,214400,11543313,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77536FNLND1818B,1.10001E+11,TOTALENERGIES PETROCHEMICALS & REFINING USA INC,1818 INDEPENDENCE PKWY S,LA PORTE,HARRIS,TX,77571,,,29.726111,-95.08945,NAD83,TOTALENERGIES HOLDINGS USA INC,037810702,TOTALENERGIES HOLDINGS USA INC,1.10001E+11,TOTAL SE,,NO,325,Chemicals,2821,,,,,,325211,,,,,,1.38701E+12,Sodium sulfate (solution),NO,0007757826,7757-82-6,153320,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,0,70770,0,0,0,0,0,0,0,0,0,0,0,70770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70770,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77012STFFR8615M,1.1E+11,ECO SERVICES OPERATIONS CORP.,8615 MANCHESTER ST,HOUSTON,HARRIS,TX,77012,,,29.718139,-95.26875,NAD83,ECOVYST INC,076741574,ECOVYST INC,1.1E+11,NA,,NO,211,Natural Gas Processing,2819,NA,,,,,211112,,,,,,1.38701E+12,Aluminum oxide (fibrous forms),NO,0001344281,1344-28-1,86132,NO,TRI,NO,Metals with qualifiers,NO,NO,NO,R,Pounds,2400,250,0,0,0,0,0,0,0,0,0,0,0,0,2650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2650,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77506PHLLP1400J,1.1E+11,CHEVRON PHILLIPS CHEMICAL CO - PASADENA PLASTICS COMPLEX,1400 JEFFERSON RD,PASADENA,HARRIS,TX,77506,,,29.731,-95.189,NAD83,CHEVRON PHILLIPS CHEMICAL CO LLC,152975665,CHEVRON PHILLIPS CHEMICAL CO LLC,1.1E+11,NA,,NO,325,Chemicals,2821,2869,,,,,325211,,,,,,1.38701E+12,Propylene oxide,NO,0000075569,75-56-9,5660,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,1100,16,0,0,0,0,0,0,0,0,0,0,0,0,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1116,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77262NWPRK8502C,1.1E+11,SOUTHWEST SHIPYARD LP - BRADY ISLAND,8502 CYPRESS ST,HOUSTON,HARRIS,TX,77012,,,29.72297,-95.27538,NAD83,SOUTHWEST SHIPYARD LP,NA,SOUTHWEST SHIPYARD LP,1.1E+11,NA,,NO,336,Transportation Equipment,3731,,,,,,336611,,,,,,1.38701E+12,Styrene,NO,0000100425,100-42-5,19414,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,250,250,250,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77506SMPSNNORTH,1.10002E+11,SIMPSON PASADENA PAPER CO PASADENA PAPER CO LP,NORTH SHAVER & WASHBURN TUNNEL,PASADENA,HARRIS,TX,77506,,,29.69762,-95.21145,NAD83,NA,NA,,1.10002E+11,,,NO,322,Paper,2611,2621,NA,,,,322121,,,,,,1.38701E+12,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,0007647010,7647-01-0,152231,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2401000,2401000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2401000,0,2401000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,75220SMLBN2656P,1.10001E+11,SAMUEL BINGHAM CO,2656 PERTH ST,DALLAS,DALLAS,TX,75220,,,32.87735,-96.88618,NAD83,SAMUEL BINGHAM CO,005163696,,1.10001E+11,,,NO,313,Textiles,3069,,,,,,313320,,,,,,1.38701E+12,"1,1,1-Trichloroethane",NO,0000071556,71-55-6,4796,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,250,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,76108SRFRCGRANT,1.10027E+11,US AIR FORCE PLANT 4 LOCKHEED MARTIN AERONAUTICS CO,1 LOCKHEED BLVD,FORT WORTH,TARRANT,TX,76108,,,32.76528,-97.45027,NAD83,LOCKHEED MARTIN CORP,834951691,LOCKHEED MARTIN CORP,1.10027E+11,NA,,YES,336,Transportation Equipment,3721,,,,,,336411,,,,,,1.38701E+12,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,N090,N090,649475,YES,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0,750,0,0,0,0,0,0,0,0,0,0,0,0,750,4000,0,4000,0,0,0,0,0,3400,0,0,22000,0,0,0,0,0,0,0,0,0,0,29400,1900,0,0,0,0,1900,0,0,0,0,0,0,0,0,0,0,0,31300,30150,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77015FRMNT2239H,1.1E+11,GB BIOSCIENCES LLC,2239 HADEN RD,HOUSTON,HARRIS,TX,77015,,,29.7625,-95.171389,NAD83,SYNGENTA CORP,966616633,SYNGENTA CORP,1.1E+11,,,NO,325,Chemicals,2879,2865,2819,,,,325320,,,,,,1.38701E+12,Ethylbenzene,NO,0000100414,100-41-4,19406,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,500,10000,0,0,0,0,0,0,0,0,0,0,0,0,10500,0,0,0,0,0,0,0,0,11010,0,0,8500,0,0,0,0,0,0,0,0,0,0,19510,0,0,0,0,0,0,0,0,0,0,64000,0,0,0,0,64000,0,83510,30010,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,75455MSTRC1106I,1.1E+11,MASTERCRAFT INDUSTRIES CO LP,1106 INDUSTRIAL RD,MOUNT PLEASANT,TITUS,TX,75455,,,33.16669,-94.96396,NAD83,MASTERCRAFT INDUSTRIES,NA,,1.1E+11,,,NO,321,Wood Products,,,,,,,321999,,,,,,1.38701E+12,2-Ethoxyethanol,NO,0000110805,110-80-5,26989,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,250,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,79760LPSPR2400S,1.10067E+11,FLINT HILLS RESOURCES LP,2505 S GRANDVIEW,ODESSA,ECTOR,TX,79766,,,31.825,-102.329722,NAD83,FLINT HILLS RESOURCES LP,056576507,,1.1E+11,,,NO,325,Chemicals,2821,2865,2869,,,,325211,,,,,,1.38701E+12,"1,3-Butadiene",NO,0000106990,106-99-0,24042,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,42000,250,0,0,0,0,0,0,0,0,0,0,0,0,42250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42250,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,75606STMCN300IN,1.10021E+11,STEMCO LP,300 INDUSTRIAL DR,LONGVIEW,HARRISON,TX,75602,,,32.4944,-94.6858,NAD83,ENPRO INDUSTRIES INC,033937074,ENPRO INDUSTRIES INC,1.10021E+11,NA,,NO,336,Transportation Equipment,3293,,,,,,336399,,,,,,1.38701E+12,Cumene hydroperoxide,NO,0000080159,80-15-9,8185,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,250,250,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,21000,0,0,0,0,21000,0,0,0,0,0,0,0,0,0,0,0,32000,11500,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,75149TTMCR3000S,1.1E+11,TYCO ELECTRONICS POWER SYSTEMS INC,3000 SKYLINE DR,MESQUITE,DALLAS,TX,75149,,,32.78037,-96.63973,NAD83,TYCO ELECTRONICS CORP,003012549,,1.1E+11,,,NO,334,Computers and Electronic Products,3679,,,,,,334210,,,,,,1.38701E+12,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,0007664939,7664-93-9,152405,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,76008DLNCH2500O,1.10001E+11,DALE NICHOLS MARBLE INC,10303 EAST BANKHEAD HWY,ALEDO,PARKER,TX,76008,,,32.72686,-97.663554,NAD83,NA,NA,,1.10001E+11,,,NO,327,Nonmetallic Mineral Product,INVA,,,,,,327991,,,,,,1.38701E+12,Acetone,NO,0000067641,67-64-1,4309,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,250,250,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,360,0,360,500,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,78403CSTLR1300C,1.10001E+11,VALERO REFINING TEXAS LP CORPUS CHRISTI EAST PLANT,1300 CANTWELL LN,CORPUS CHRISTI,NUECES,TX,78407,,,27.810775,-97.436658,NAD83,VALERO ENERGY CORP,082686916,VALERO ENERGY CORP,1.10001E+11,NA,,NO,324,Petroleum,2911,,,,,,324110,,,,,,1.38701E+12,Aluminum oxide (fibrous forms),NO,0001344281,1344-28-1,86132,NO,TRI,NO,Metals with qualifiers,NO,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300000,0,0,0,0,0,0,0,0,0,0,1300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300000,1300000,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77592TXSCTLOOP1,1.10033E+11,VALERO REFINING-TEXAS LP,1301 LOOP 197 S,TEXAS CITY,GALVESTON,TX,77590,,,29.369167,-94.911111,NAD83,VALERO ENERGY CORP,079391280,VALERO ENERGY CORP,1.10033E+11,NA,,NO,324,Petroleum,2911,,,,,,324110,,,,,,1.38701E+12,Toluene,NO,0000108883,108-88-3,25452,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,8188,0,0,0,0,0,0,0,0,0,0,0,0,0,8188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,0,0,0,0,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,8651,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77705SNDZCRT4BO,1.1E+11,BASF CORP - BEAUMONT,14385 W PORT ARTHUR RD,BEAUMONT,JEFFERSON,TX,77705,,,29.971389,-94.053333,NAD83,BASF CORP,071014385,BASF CORP,1.1E+11,BASF SE,,NO,325,Chemicals,INVA,,,,,,325199,,,,,,1.38701E+12,"1,2-Dichloroethane",NO,0000107062,107-06-2,24117,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,150,0,0,600,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41530,0,0,0,0,41530,0,41530,750,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77506RPRDC1423H,1.10071E+11,AIR PRODUCTS LLC,1423 HWY 225,PASADENA,HARRIS,TX,77506,,,29.716191,-95.194361,NAD83,AIR PRODUCTS & CHEMICALS INC,003001070,AIR PRODUCTS & CHEMICALS INC,1.10044E+11,NA,,NO,325,Chemicals,2865,2873,2869,,,,325199,,,,,,1.38701E+12,Cyanide compounds,NO,N106,N106,649988,YES,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77480PHLLPSH35A,1.10007E+11,PHILLIPS 66 CO SWEENY REFINERY COMPLEX,8189 OLD FM 524,OLD OCEAN,BRAZORIA,TX,77463,,,29.070847,-95.750363,NAD83,PHILLIPS 66 CO,078378508,PHILLIPS 66 CO,1.10007E+11,NA,,NO,324,Petroleum,2911,2819,NA,,,,324110,,,,,,1.38701E+12,Hydrogen fluoride,NO,0007664393,7664-39-3,152371,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,75042LLNPR825SH,1.10002E+11,ALLAN PRODUCTS INC,825 SHEPHERD,GARLAND,DALLAS,TX,75042,,,32.90448,-96.69646,NAD83,NA,NA,,1.10002E+11,,,NO,321,Wood Products,2499,,,,,,321999,,,,,,1.38701E+12,Xylene (mixed isomers),NO,0001330207,1330-20-7,84970,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,4100,20000,0,0,0,0,0,0,0,0,0,0,0,0,24100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,1700,24100,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,75160VSTWL803AI,1.1E+11,OLDCASTLE BUILDING ENVELOPE - TEXAS FACILITY,803 AIRPORT RD,TERRELL,KAUFMAN,TX,75160,,,32.72053,-96.26968,NAD83,KPS CAPITAL PARTNERS,071159078,KPS CAPITAL PARTNERS,1.1E+11,NA,,NO,332,Fabricated Metals,3471,,,,,,332813,,,,,,1.38701E+12,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,0007664939,7664-93-9,152405,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77627NNLCMHWY36,1.10033E+11,PHILLIPS 66 PIPELINE LLC-BEAUMONT TERMINAL,HWY 366 1/2 MILE E OF INTERSECTION W HWY 347,NEDERLAND,JEFFERSON,TX,77627,,,29.997801,-93.983184,NAD83,PHILLIPS 66,078378508,PHILLIPS 66 CO,1.10033E+11,NA,,NO,324,Petroleum,2911,2865,2992,,,,324110,,,,,,1.38701E+12,Ethylene,NO,0000074851,74-85-1,5090,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,500,10000,0,0,0,0,0,0,0,0,0,0,0,0,10500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10500,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77902CCDNTOLDBL,1.10012E+11,EQUISTAR CHEMICALS,2699 OLD BLOOMINGTON RD N,VICTORIA,VICTORIA,TX,77905,,,28.688064,-96.941755,NAD83,LYONDELLBASELL FINANCE CO,194123154,LYONDELLBASELL FINANCE CO,1.10012E+11,LYONDELLB,,NO,325,Chemicals,2821,NA,,,,,325211,,,,,,1.38701E+12,Sodium hydroxide (solution),NO,0001310732,1310-73-2,82644,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,250000,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77262NWPRK8502C,1.1E+11,SOUTHWEST SHIPYARD LP - BRADY ISLAND,8502 CYPRESS ST,HOUSTON,HARRIS,TX,77012,,,29.72297,-95.27538,NAD83,SOUTHWEST SHIPYARD LP,NA,SOUTHWEST SHIPYARD LP,1.1E+11,NA,,NO,336,Transportation Equipment,3731,,,,,,336611,,,,,,1.38701E+12,Toluene,NO,0000108883,108-88-3,25452,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,7500,250,250,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77023HGHST5425P,1.10009E+11,HUGHES CHRISTENSEN CO,5425 POLK AVE,HOUSTON,HARRIS,TX,77023,,,29.73366,-95.31816,NAD83,BAKER HUGHES INC,174987909,,1.10009E+11,,,NO,332,Fabricated Metals,3471,3533,NA,,,,332813,,,,,,1.38701E+12,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,0007664939,7664-93-9,152405,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77575CNTRLFARMM,1.10001E+11,CENTRAL INTL CORP,FARM/MARKET RD 1011,LIBERTY,LIBERTY,TX,775752250,,,30.120428,-94.774569,NAD83,CENTRAL CHEMICAL CORP,003061447,,1.10001E+11,,,NO,325,Chemicals,2879,,,,,,325320,,,,,,1.38701E+12,Carbaryl,NO,0000063252,63-25-2,3723,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,21,2049,0,0,0,0,0,0,0,0,0,0,0,0,2070,0,0,0,0,0,0,0,0,0,0,0,4100,0,0,0,0,0,0,0,0,0,0,4100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4100,6170,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,79912BRDRSVINTO,1.10001E+11,VINTON STEEL LLC,I-10 & VINTON RD,VINTON,EL PASO,TX,79835,,,31.96534,-106.585052,NAD83,NA,,NA,1.10001E+11,NA,,NO,331,Primary Metals,3312,,,,,,331111,,,,,,1.38701E+12,Nickel,NO,0007440020,7440-02-0,149674,YES,TRI,YES,Elemental metals,YES,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,75057GTLFB1097Y,1.10002E+11,AUGAT ELFAB CORP,1097 YATES,LEWISVILLE,DENTON,TX,75057,,,33.02937,-96.98737,NAD83,AUGAT INC,001191188,,1.10002E+11,,,NO,334,Computers and Electronic Products,3672,,,,,,334412,,,,,,1.38701E+12,Ethylene glycol,NO,0000107211,107-21-1,24257,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,1122,0,0,0,0,0,0,0,0,0,0,0,0,1122,0,250,250,0,0,0,0,0,0,0,0,10280,0,0,0,0,0,0,0,0,0,0,10280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,10530,11402,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,77532PNNWL18000,1.1E+11,ARKEMA INC,18000 CROSBY EASTGATE RD,CROSBY,HARRIS,TX,77532,,,29.948842,-95.021864,NAD83,ARKEMA DELAWARE INC,622121697,ARKEMA DELAWARE INC,1.1E+11,,,NO,325,Chemicals,2869,,,,,,325110,,,,,,1.38701E+12,Di(2-ethylhexyl) phthalate,NO,0000117817,117-81-7,29934,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,250,0,0,250,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,502,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,75209TXSNS6000L,1.1E+11,RAYTHEON CO LEMMON AVENUE,6000 LEMMON AVE,DALLAS,DALLAS,TX,75209,,,32.83147,-96.82776,NAD83,RAYTHEON TECHNOLOGIES CORP,001339159,RTX CORP,1.1E+11,NA,,NO,332,Fabricated Metals,3499,3471,NA,,,,332813,,,,,,1.38701E+12,Sodium hydroxide (solution),NO,0001310732,1310-73-2,82644,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,250,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,1389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1389,1639,0,0,0,0,0,0,0,0,0,0,0,0,,,
